Trajectory Recorded at ,Fri Dec 18 17:07:18 2020,Duration: 62.1581s

Time Stamp,Time Stamp,Position,Position,Position,Position,Position,Position,Velocity,Velocity,Velocity,Velocity,Velocity,Velocity,Extra Data,Extra Data
seconds,nseconds,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,name,value
1608307656,981322759,1.41841,-1.80888,-1.7091,0.28542,1.21406,0.23812,0.129784,-0.0117768,0.0297301,-0.0176502,-0.127794,0.013394,,0
1608307656,983311583,1.41865,-1.80884,-1.70901,0.285384,1.21381,0.23818,0.129043,-0.0123473,0.0277794,-0.0163026,-0.127055,0.0131088,,0
1608307656,985301220,1.41892,-1.80886,-1.70894,0.285373,1.21354,0.238203,0.129151,-0.0127842,0.0281042,-0.0152417,-0.125172,0.0112346,,0
1608307656,987298487,1.41914,-1.80889,-1.70888,0.285313,1.21328,0.238203,0.128371,-0.012963,0.0313914,-0.0156488,-0.125921,0.0112277,,0
1608307656,989297870,1.41942,-1.80892,-1.70881,0.285301,1.21301,0.238263,0.128797,-0.0134494,0.0325826,-0.0159736,-0.126277,0.012711,,0
1608307656,991290290,1.41968,-1.80892,-1.70876,0.285241,1.21279,0.238263,0.12726,-0.0129989,0.0306364,-0.0165931,-0.123082,0.0122019,,0
1608307656,993295373,1.41996,-1.80902,-1.70871,0.285253,1.21254,0.238287,0.127111,-0.0141178,0.0296717,-0.0167125,-0.121881,0.0123497,,0
1608307656,995305799,1.42018,-1.80902,-1.70865,0.285193,1.21228,0.238299,0.126324,-0.014476,0.0311569,-0.0155507,-0.121533,0.01123,,0
1608307656,997318913,1.42044,-1.80903,-1.70857,0.285181,1.21207,0.238311,0.126333,-0.0148349,0.0327004,-0.0153725,-0.120863,0.0112067,,0
1608307656,999305045,1.42068,-1.80907,-1.70851,0.285158,1.21183,0.238287,0.126173,-0.0146873,0.0331771,-0.0148238,-0.121841,0.0111995,,0
1608307657,1301804,1.42096,-1.80907,-1.70847,0.285109,1.21159,0.238407,0.125537,-0.0150397,0.0334325,-0.0162584,-0.122177,0.0121203,,0
1608307657,3312162,1.42119,-1.80915,-1.70839,0.285072,1.21135,0.238407,0.124873,-0.0151059,0.0328669,-0.0167632,-0.122478,0.0120592,,0
1608307657,5318149,1.42144,-1.80913,-1.70829,0.285049,1.21107,0.238442,0.12464,-0.0155237,0.0326771,-0.0157627,-0.121692,0.0109557,,0
1608307657,7307309,1.4217,-1.80919,-1.70827,0.285025,1.21086,0.238407,0.123346,-0.0157486,0.0337315,-0.0145658,-0.122853,0.0111309,,0
1608307657,9308248,1.42193,-1.8092,-1.70818,0.284941,1.21058,0.238454,0.123788,-0.0161887,0.0340597,-0.0146705,-0.120939,0.0101488,,0
1608307657,11305830,1.42218,-1.80926,-1.70813,0.284953,1.21035,0.238478,0.121966,-0.0167963,0.0341828,-0.0153448,-0.121235,0.0114631,,0
1608307657,13318403,1.42243,-1.80931,-1.70805,0.284905,1.21013,0.238479,0.122272,-0.0171591,0.0345675,-0.0159401,-0.122064,0.0130081,,0
1608307657,15327986,1.42269,-1.80933,-1.70798,0.284905,1.20988,0.238478,0.121172,-0.0172841,0.0355839,-0.015038,-0.118679,0.0116659,,0
1608307657,17318703,1.42292,-1.80933,-1.70791,0.284858,1.20962,0.238562,0.120957,-0.0174493,0.0358488,-0.0133116,-0.118679,0.0110896,,0
1608307657,19306479,1.42315,-1.80939,-1.70781,0.284822,1.20936,0.23849,0.120792,-0.0173995,0.0354814,-0.0134088,-0.119764,0.0101699,,0
1608307657,21322669,1.42342,-1.80944,-1.70777,0.284822,1.20913,0.238622,0.120767,-0.0179941,0.0348771,-0.0139974,-0.118061,0.00984212,,0
1608307657,23395086,1.42363,-1.80948,-1.70768,0.284797,1.20894,0.238598,0.12072,-0.0182298,0.0365192,-0.0151202,-0.120864,0.0118616,,0
1608307657,25329336,1.42387,-1.8095,-1.70763,0.284762,1.20867,0.238622,0.119663,-0.0188036,0.0379248,-0.0139043,-0.117905,0.011119,,0
1608307657,27321766,1.42413,-1.80957,-1.70757,0.284738,1.20841,0.238646,0.120282,-0.0188046,0.0350833,-0.0125719,-0.118445,0.0106072,,0
1608307657,29309490,1.42437,-1.80955,-1.70749,0.284715,1.20821,0.23867,0.118757,-0.0184053,0.0342346,-0.011887,-0.118403,0.00984886,,0
1608307657,31347393,1.4246,-1.80963,-1.70739,0.284703,1.20797,0.238681,0.118578,-0.0187634,0.0350929,-0.0118439,-0.11752,0.00881536,,0
1608307657,33310503,1.42484,-1.80968,-1.70733,0.284618,1.20774,0.23867,0.118459,-0.0197114,0.034219,-0.013461,-0.118374,0.0105255,,0
1608307657,35296650,1.42508,-1.80972,-1.70727,0.284619,1.20756,0.23873,0.118179,-0.0206301,0.0362842,-0.0129105,-0.115454,0.0114025,,0
1608307657,37300074,1.42531,-1.80974,-1.70721,0.284582,1.20731,0.238742,0.117812,-0.0207349,0.0371729,-0.0121756,-0.114324,0.0101951,,0
1608307657,39340653,1.42555,-1.80975,-1.70711,0.284571,1.20707,0.238801,0.117224,-0.0199691,0.0344853,-0.0111384,-0.114663,0.00936398,,0
1608307657,41342306,1.42577,-1.80983,-1.70705,0.284523,1.20683,0.238801,0.116218,-0.0192342,0.0335576,-0.01008,-0.115557,0.00897486,,0
1608307657,43303952,1.42603,-1.80984,-1.70693,0.284558,1.20658,0.238861,0.117161,-0.0200353,0.0345504,-0.0112717,-0.114277,0.00864477,,0
1608307657,45337691,1.42624,-1.80989,-1.7069,0.284535,1.20639,0.238826,0.114881,-0.021148,0.0360518,-0.0108957,-0.116783,0.0110163,,0
1608307657,47354957,1.4265,-1.80992,-1.70684,0.284535,1.20613,0.238849,0.115788,-0.0219882,0.0378675,-0.00983161,-0.113125,0.0099619,,0
1608307657,49320461,1.42667,-1.80998,-1.70674,0.284451,1.20592,0.238849,0.114208,-0.0224137,0.0362583,-0.0100841,-0.115727,0.00837159,,0
1608307657,51309452,1.42693,-1.81004,-1.70668,0.284464,1.20568,0.238884,0.113692,-0.0224757,0.034592,-0.00889724,-0.113256,0.00721066,,0
1608307657,53301086,1.42716,-1.81006,-1.70665,0.28444,1.20542,0.238872,0.113459,-0.0225953,0.0349965,-0.00896657,-0.113667,0.00667824,,0
1608307657,55294407,1.4274,-1.81013,-1.70655,0.284416,1.20522,0.238884,0.112992,-0.0228921,0.035944,-0.00923743,-0.111902,0.00751166,,0
1608307657,57300070,1.42759,-1.81016,-1.70647,0.284404,1.20502,0.238921,0.11279,-0.0225221,0.0370992,-0.00818804,-0.109691,0.00955398,,0
1608307657,59316760,1.42786,-1.81025,-1.70639,0.284368,1.20478,0.238957,0.113329,-0.0226797,0.0379118,-0.0070972,-0.109813,0.0107696,,0
1608307657,61322522,1.42807,-1.81028,-1.70633,0.284369,1.20451,0.238921,0.112385,-0.0234717,0.0353138,-0.00675256,-0.109638,0.00859031,,0
1608307657,63307126,1.42829,-1.81036,-1.7062,0.284381,1.20435,0.238968,0.11157,-0.0250132,0.0337861,-0.0065906,-0.109451,0.00704896,,0
1608307657,65311929,1.4285,-1.81038,-1.7062,0.284345,1.20414,0.23892,0.110883,-0.0256776,0.0353974,-0.00556019,-0.110223,0.0059602,,0
1608307657,67305914,1.42879,-1.8104,-1.70609,0.284357,1.20392,0.238956,0.110553,-0.0253651,0.0381212,-0.00461571,-0.110221,0.00663279,,0
1608307657,69311617,1.42894,-1.8105,-1.70602,0.284346,1.20367,0.239005,0.110181,-0.0244761,0.0383797,-0.00394144,-0.110275,0.0094138,,0
1608307657,71313122,1.42921,-1.81049,-1.70594,0.284346,1.20345,0.239016,0.110155,-0.0245279,0.0360794,-0.00322762,-0.109323,0.00855779,,0
1608307657,73304273,1.42941,-1.81052,-1.70588,0.284358,1.20323,0.23904,0.110202,-0.025244,0.0337917,-0.00300709,-0.109903,0.00746393,,0
1608307657,75307639,1.42963,-1.81063,-1.70581,0.28431,1.20302,0.239028,0.109928,-0.0265339,0.0343878,-0.00267283,-0.108362,0.00712136,,0
1608307657,77332228,1.42988,-1.81066,-1.7057,0.284298,1.20279,0.239063,0.109341,-0.0270221,0.0354471,-0.00246688,-0.106844,0.0064139,,0
1608307657,79328168,1.43008,-1.81072,-1.70567,0.284335,1.20261,0.239111,0.109146,-0.0266815,0.0371485,-0.00202601,-0.107183,0.00619579,,0
1608307657,81323755,1.43032,-1.81076,-1.70559,0.284298,1.20237,0.239052,0.107943,-0.026173,0.0362056,-0.00149412,-0.106154,0.00765664,,0
1608307657,83314907,1.43049,-1.81081,-1.70555,0.284263,1.20217,0.239136,0.107902,-0.026393,0.0344109,-0.00116973,-0.104315,0.0088416,,0
1608307657,85321699,1.43075,-1.81091,-1.70545,0.284323,1.20196,0.239112,0.107617,-0.0271784,0.0323555,-0.000961128,-0.104133,0.00714293,,0
1608307657,87313314,1.43093,-1.81096,-1.70539,0.284251,1.20171,0.239111,0.107133,-0.0281322,0.0337626,-0.000815744,-0.105122,0.00544304,,0
1608307657,89317896,1.43117,-1.81096,-1.70531,0.284299,1.20152,0.239123,0.106942,-0.0284623,0.0350889,-0.000602975,-0.104959,0.00431504,,0
1608307657,91311965,1.43136,-1.811,-1.70525,0.284299,1.20128,0.239111,0.106912,-0.0278724,0.035989,-0.000522078,-0.105983,0.00416729,,0
1608307657,93314291,1.43158,-1.81109,-1.70521,0.284275,1.2011,0.239148,0.106087,-0.0275399,0.0336782,-0.00038389,-0.104913,0.00704837,,0
1608307657,95307412,1.43178,-1.81115,-1.70513,0.284299,1.20089,0.239136,0.105396,-0.0278465,0.032877,-0.000339004,-0.106664,0.00782125,,0
1608307657,97313819,1.43199,-1.81124,-1.70509,0.284311,1.20067,0.239135,0.104232,-0.0284141,0.0316314,-0.000240295,-0.103072,0.00618803,,0
1608307657,99315274,1.43222,-1.81127,-1.70501,0.284275,1.20046,0.23923,0.105102,-0.0291696,0.0322765,-0.000213972,-0.105534,0.00481686,,0
1608307657,101309257,1.43241,-1.81135,-1.70497,0.284311,1.20026,0.239194,0.102897,-0.0303007,0.0335842,3.79134e-05,-0.101833,0.00418988,,0
1608307657,103301333,1.43263,-1.81141,-1.70487,0.284287,1.20005,0.23923,0.104058,-0.0293007,0.0346869,0.00019975,-0.102596,0.0039735,,0
1608307657,105352641,1.43281,-1.81143,-1.7048,0.284323,1.19987,0.239219,0.102087,-0.0275696,0.0322387,0.000250781,-0.10144,0.00623833,,0
1608307657,107309021,1.43307,-1.81152,-1.70474,0.284311,1.19966,0.239243,0.10208,-0.0277105,0.0307678,0.000301718,-0.100781,0.00697625,,0
1608307657,109305609,1.43325,-1.81154,-1.7047,0.284288,1.19947,0.239219,0.10144,-0.0291809,0.0313516,0.00137107,-0.100462,0.00542721,,0
1608307657,111316311,1.43343,-1.8116,-1.70464,0.284264,1.1993,0.239218,0.102462,-0.030752,0.0314709,0.00136376,-0.100213,0.00391874,,0
1608307657,113413624,1.43365,-1.81166,-1.70456,0.284324,1.19901,0.239242,0.101137,-0.0311504,0.030672,0.00176742,-0.0997536,0.002973,,0
1608307657,115305259,1.43384,-1.81173,-1.70447,0.2843,1.19882,0.23929,0.100445,-0.0305077,0.0329998,0.00176061,-0.10081,0.00313706,,0
1608307657,117303384,1.43406,-1.81184,-1.70445,0.2843,1.19859,0.239243,0.0992961,-0.0293219,0.0331885,0.00149687,-0.101849,0.00699875,,0
1608307657,119304597,1.43427,-1.81182,-1.70438,0.284311,1.19839,0.239303,0.0999257,-0.0288693,0.0314779,0.0012819,-0.0992334,0.00684622,,0
1608307657,121298264,1.43447,-1.81194,-1.70432,0.284323,1.1982,0.239267,0.0990237,-0.0291236,0.0294555,0.00120472,-0.0994392,0.0053933,,0
1608307657,123383980,1.43466,-1.81202,-1.70426,0.2843,1.19804,0.23929,0.099241,-0.0304646,0.0299836,0.00120352,-0.097697,0.00381319,,0
1608307657,125372759,1.43484,-1.81202,-1.70421,0.2843,1.19783,0.239302,0.0992967,-0.0318702,0.0317241,0.00133726,-0.0972475,0.00290776,,0
1608307657,127387441,1.43504,-1.81211,-1.70413,0.2843,1.19765,0.239289,0.0994022,-0.0314376,0.0340192,0.00249376,-0.0974024,0.00256479,,0
1608307657,129316773,1.43524,-1.8121,-1.70403,0.284288,1.19745,0.23929,0.0991307,-0.029978,0.0335536,0.00215777,-0.0961963,0.00437057,,0
1608307657,131320835,1.43547,-1.8122,-1.70402,0.284336,1.19729,0.239328,0.0984706,-0.0284775,0.0312453,0.00183638,-0.0957967,0.00856565,,0
1608307657,133321323,1.43567,-1.81225,-1.70392,0.284372,1.19713,0.239375,0.0981979,-0.0287202,0.0293677,0.00146429,-0.0951631,0.00769177,,0
1608307657,135307628,1.43582,-1.8123,-1.70388,0.2843,1.19692,0.23935,0.097467,-0.0304486,0.0300249,0.00121647,-0.0937809,0.00503959,,0
1608307657,137314289,1.43602,-1.81239,-1.70379,0.284323,1.1967,0.239326,0.0968322,-0.0320239,0.032221,0.00104048,-0.0968547,0.00336324,,0
1608307657,139304125,1.43624,-1.81245,-1.70379,0.284348,1.19651,0.23935,0.0972481,-0.0317495,0.0337774,0.000962424,-0.0939499,0.00334352,,0
1608307657,141307225,1.43642,-1.81252,-1.70371,0.284312,1.19629,0.23935,0.0956364,-0.0300472,0.0323245,0.0029728,-0.0962662,0.00446649,,0
1608307657,143308291,1.43659,-1.81252,-1.7036,0.284324,1.19611,0.239411,0.0951154,-0.0288345,0.0309653,0.00331022,-0.0947816,0.00730416,,0
1608307657,145309246,1.43678,-1.81258,-1.70354,0.284348,1.19589,0.239387,0.0951095,-0.0293028,0.031534,0.00245573,-0.0946674,0.0067428,,0
1608307657,147313014,1.43696,-1.81268,-1.70349,0.284359,1.19575,0.239411,0.0942394,-0.0306934,0.0310926,0.000429531,-0.0945582,0.00561091,,0
1608307657,149323724,1.43716,-1.81275,-1.70343,0.284371,1.19554,0.239458,0.0941964,-0.0320626,0.0308522,0.000250094,-0.0950548,0.00396813,,0
1608307657,151317400,1.43733,-1.81279,-1.70341,0.284347,1.19538,0.239374,0.0944558,-0.0319313,0.0312933,0.000368512,-0.0943387,0.00403806,,0
1608307657,153310283,1.43749,-1.81285,-1.70331,0.284347,1.19517,0.239434,0.0941853,-0.0306278,0.0316687,0.000681171,-0.0943447,0.00479316,,0
1608307657,155304429,1.43772,-1.81298,-1.70325,0.284349,1.19505,0.239435,0.093482,-0.0291396,0.0291189,0.00438189,-0.0941548,0.00715946,,0
1608307657,157298236,1.43791,-1.81298,-1.70318,0.284349,1.19477,0.239484,0.0929693,-0.0292894,0.0282206,0.00438602,-0.0932873,0.00824914,,0
1608307657,159315216,1.43806,-1.81302,-1.70311,0.284408,1.19464,0.239471,0.0930044,-0.0308837,0.0289359,0.00275929,-0.0925288,0.00747291,,0
1608307657,161310423,1.43827,-1.81309,-1.70307,0.284383,1.19442,0.239495,0.0926132,-0.0323879,0.0304348,0.000592353,-0.091731,0.00569422,,0
1608307657,163315874,1.43847,-1.81314,-1.703,0.284359,1.19428,0.239518,0.0931551,-0.0321433,0.0310331,5.77936e-06,-0.0898139,0.00444082,,0
1608307657,165320746,1.43862,-1.81322,-1.70295,0.284323,1.19406,0.23953,0.0916679,-0.03117,0.03048,5.63869e-08,-0.0929236,0.0057758,,0
1608307657,167308616,1.43882,-1.81331,-1.7029,0.284371,1.1939,0.239519,0.0915464,-0.029709,0.0298403,5.50145e-10,-0.09055,0.00795401,,0
1608307657,169310183,1.43901,-1.8134,-1.70286,0.284347,1.19373,0.239531,0.0909201,-0.0295784,0.0279454,5.36755e-12,-0.0929547,0.00872296,,0
1608307657,171314652,1.43919,-1.81342,-1.70278,0.284361,1.19353,0.239555,0.0900234,-0.0310579,0.0274657,0.00442583,-0.0904553,0.00817589,,0
1608307657,173305874,1.43939,-1.81351,-1.70271,0.284372,1.19335,0.239543,0.0902609,-0.0314982,0.0298644,0.00269293,-0.0903894,0.00708459,,0
1608307657,175303488,1.43953,-1.81353,-1.70269,0.284395,1.19316,0.239578,0.0903362,-0.0319971,0.0298285,0.00138614,-0.089446,0.00619518,,0
1608307657,177313499,1.43971,-1.81358,-1.7026,0.284395,1.19299,0.239567,0.0898017,-0.0315466,0.0281787,-0.000683935,-0.0892934,0.0081083,,0
1608307657,179309953,1.43993,-1.81369,-1.70256,0.284371,1.1928,0.239651,0.0890996,-0.031114,0.0276467,-0.00114675,-0.0886176,0.00951669,,0
1608307657,181326412,1.44008,-1.81378,-1.70252,0.284347,1.19261,0.239652,0.0886404,-0.0310711,0.0277163,-0.000766979,-0.0868565,0.0101222,,0
1608307657,183302395,1.44025,-1.81381,-1.70242,0.284347,1.19244,0.239616,0.0883193,-0.0310758,0.0285453,-1.42219e-05,-0.0892828,0.0104534,,0
1608307657,185309093,1.44043,-1.81388,-1.70236,0.284409,1.19225,0.239664,0.087973,-0.0313208,0.0291352,0.00477094,-0.0861353,0.00952156,,0
1608307657,187310134,1.44056,-1.81397,-1.70232,0.284409,1.19212,0.239675,0.0864423,-0.0319889,0.0282167,0.00512195,-0.0871502,0.0092852,,0
1608307657,189311483,1.44075,-1.81405,-1.70227,0.284396,1.19195,0.2397,0.0885396,-0.0313436,0.0266596,0.00234744,-0.0841709,0.00969916,,0
1608307657,191312679,1.44095,-1.81408,-1.70223,0.284443,1.19177,0.239724,0.0859746,-0.0306214,0.0271626,0.00106805,-0.0832148,0.0106766,,0
1608307657,193306750,1.44111,-1.81413,-1.70216,0.284406,1.19165,0.239736,0.0856746,-0.031671,0.0269834,-0.00116698,-0.0842421,0.0112924,,0
1608307657,195311725,1.44126,-1.81419,-1.70214,0.284419,1.19151,0.239808,0.0857716,-0.0324157,0.0285383,-0.000900814,-0.0844914,0.0115215,,0
1608307657,197300958,1.44146,-1.81425,-1.7021,0.284371,1.19128,0.239796,0.085607,-0.0317548,0.0278092,-1.6641e-05,-0.0852928,0.0125277,,0
1608307657,199305857,1.44162,-1.81428,-1.702,0.284408,1.19115,0.23982,0.0853461,-0.0309942,0.0264024,0.00441708,-0.0855419,0.0125069,,0
1608307657,201303099,1.44182,-1.81439,-1.70197,0.284385,1.19093,0.239857,0.0847908,-0.0304855,0.0261707,0.00524019,-0.0859403,0.0136543,,0
1608307657,203317851,1.44193,-1.81445,-1.70192,0.284396,1.1908,0.239869,0.0842836,-0.0306337,0.0264937,0.00284866,-0.0849388,0.013703,,0
1608307657,205312251,1.44209,-1.81451,-1.7019,0.284395,1.1906,0.239881,0.0841279,-0.0319227,0.0268334,0.00143388,-0.0842194,0.0145648,,0
1608307657,207311911,1.4423,-1.81455,-1.70184,0.284395,1.19042,0.239941,0.0838385,-0.0322827,0.0279952,-0.000167128,-0.0838193,0.0140885,,0
1608307657,209307987,1.44245,-1.8146,-1.70175,0.284419,1.19029,0.239977,0.083766,-0.0315882,0.0279574,-0.000481007,-0.0831677,0.0145788,,0
1608307657,211312418,1.44261,-1.81468,-1.70174,0.284431,1.19015,0.239941,0.0832428,-0.0300119,0.0287511,-9.38734e-06,-0.0824289,0.0137922,,0
1608307657,213323783,1.44278,-1.8147,-1.70168,0.284469,1.18994,0.239953,0.0819848,-0.0290865,0.026085,0.0050981,-0.0822395,0.0139171,,0
1608307657,215324029,1.44298,-1.81476,-1.7016,0.284433,1.18978,0.240036,0.0808411,-0.0295223,0.0271145,0.00615176,-0.0798434,0.013756,,0
1608307657,217302909,1.44312,-1.81485,-1.7016,0.284456,1.1896,0.240072,0.0823001,-0.0310213,0.0282352,0.00403937,-0.0822899,0.0139137,,0
1608307657,219305091,1.44324,-1.81496,-1.70152,0.284455,1.18947,0.240108,0.0812134,-0.0324863,0.0290923,0.00131373,-0.0779369,0.0141435,,0
1608307657,221302648,1.44345,-1.81498,-1.70145,0.284419,1.18931,0.240108,0.0809918,-0.0318794,0.0299017,-0.00027928,-0.0785598,0.0140995,,0
1608307657,223352500,1.44359,-1.81505,-1.70139,0.284419,1.18918,0.240168,0.0806661,-0.0304231,0.0279368,-0.000106597,-0.0780386,0.0129113,,0
1608307657,225372724,1.44373,-1.81511,-1.70133,0.284443,1.18905,0.240179,0.0799996,-0.0292326,0.0261909,-1.04003e-06,-0.0773478,0.0120012,,0
1608307657,227480735,1.4439,-1.81516,-1.7013,0.284481,1.18889,0.240239,0.0796542,-0.0292784,0.0269543,0.00588981,-0.0774671,0.0126715,,0
1608307657,229349713,1.44407,-1.81518,-1.70121,0.284457,1.18876,0.240263,0.0795916,-0.0306758,0.0281625,0.00533502,-0.0779314,0.0125136,,0
1608307657,231353279,1.44421,-1.81533,-1.70118,0.28448,1.18861,0.240251,0.0793424,-0.0320603,0.0287551,0.00318711,-0.0776106,0.012737,,0
1608307657,233318711,1.44438,-1.81535,-1.70109,0.28448,1.18843,0.240311,0.0803663,-0.0317121,0.0273836,0.00202097,-0.0799212,0.0116365,,0
1608307657,235308959,1.44455,-1.81541,-1.70108,0.284444,1.18828,0.240299,0.0783678,-0.0302862,0.0261124,0.0012269,-0.0788134,0.0110179,,0
1608307657,237310921,1.4447,-1.81543,-1.70101,0.284443,1.18813,0.240286,0.0773465,-0.0297108,0.0266905,0.000791509,-0.0765112,0.0101198,,0
1608307657,239310339,1.44482,-1.81552,-1.70095,0.284491,1.18796,0.240358,0.0792038,-0.0296247,0.0278753,0.000669147,-0.0803163,0.0105618,,0
1608307657,241315285,1.445,-1.81558,-1.7009,0.284492,1.18777,0.240323,0.0774335,-0.0300874,0.0279887,0.00344849,-0.0768192,0.0117221,,0
1608307657,243308042,1.44516,-1.8156,-1.70085,0.284469,1.18766,0.240418,0.0775417,-0.030882,0.0254584,0.00625125,-0.0772074,0.0104525,,0
1608307657,245309015,1.44528,-1.81569,-1.70079,0.284505,1.18747,0.240418,0.0770509,-0.0305111,0.0240984,0.00503895,-0.0766749,0.00954829,,0
1608307657,247307229,1.44544,-1.81573,-1.70072,0.28448,1.18734,0.240418,0.0762749,-0.0301103,0.0256996,0.00307173,-0.0766802,0.00974965,,0
1608307657,249326016,1.44561,-1.81585,-1.70067,0.284516,1.18715,0.24043,0.0761834,-0.0287409,0.0275203,0.00227627,-0.0755111,0.00839847,,0
1608307657,251315087,1.44573,-1.8159,-1.70065,0.28454,1.18707,0.240478,0.0756313,-0.0278384,0.0281139,0.00199383,-0.0737053,0.0088836,,0
1608307657,253316373,1.4459,-1.81586,-1.70056,0.28454,1.18689,0.240454,0.0754633,-0.0293698,0.0264944,0.00177246,-0.0719691,0.0101826,,0
1608307657,255311254,1.44603,-1.81598,-1.70051,0.284529,1.18674,0.240478,0.0744164,-0.0310103,0.0244812,0.00486504,-0.0715174,0.00921938,,0
1608307657,257304876,1.44617,-1.81601,-1.70047,0.284577,1.18659,0.240525,0.0735359,-0.030921,0.0244917,0.00677292,-0.0720164,0.00810809,,0
1608307657,259304279,1.44634,-1.8161,-1.70044,0.284565,1.18649,0.240537,0.0732462,-0.0292458,0.0256905,0.00722159,-0.0719244,0.00742388,,0
1608307657,261305685,1.44649,-1.81615,-1.70037,0.284589,1.18631,0.240501,0.0727669,-0.0280819,0.0274266,0.00554807,-0.0720966,0.00698011,,0
1608307657,263308594,1.4466,-1.81621,-1.70031,0.28454,1.18621,0.240537,0.0724946,-0.027807,0.026204,0.00421972,-0.0713768,0.00671744,,0
1608307657,265321699,1.44674,-1.81624,-1.70027,0.284552,1.18605,0.240549,0.072147,-0.0291467,0.0231674,0.00368554,-0.0738706,0.00728522,,0
1608307657,267320256,1.44689,-1.81634,-1.70022,0.284588,1.18591,0.240608,0.0725932,-0.0308609,0.0224344,0.00451832,-0.0718582,0.00643212,,0
1608307657,269317413,1.44702,-1.81639,-1.70017,0.284554,1.18577,0.240608,0.0708734,-0.0311215,0.0234682,0.00743478,-0.0710291,0.00558238,,0
1608307657,271322819,1.44714,-1.81646,-1.7001,0.284638,1.18563,0.240595,0.0709671,-0.0299626,0.0255495,0.00840263,-0.0741487,0.0042353,,0
1608307657,273311060,1.44732,-1.8165,-1.70005,0.284615,1.1855,0.240607,0.0711425,-0.0282644,0.0255,0.00925552,-0.07038,0.00323061,,0
1608307657,275298674,1.44745,-1.81659,-1.70001,0.284627,1.18532,0.240583,0.0704503,-0.0277295,0.023487,0.00873244,-0.0698384,0.00275267,,0
1608307657,277298149,1.44762,-1.81664,-1.69997,0.284662,1.18516,0.240595,0.0705051,-0.0286963,0.0217413,0.00891516,-0.0717702,0.00243683,,0
1608307657,279325812,1.44775,-1.81664,-1.69992,0.284614,1.18501,0.240643,0.0698662,-0.030408,0.0213916,0.00863252,-0.0710107,0.00268952,,0
1608307657,281314152,1.44787,-1.81669,-1.69989,0.284663,1.18493,0.240619,0.0696692,-0.0309059,0.0236427,0.00918465,-0.0697964,0.00255789,,0
1608307657,283298848,1.44802,-1.81677,-1.69985,0.2847,1.18475,0.240607,0.0692614,-0.0300894,0.0252348,0.0112933,-0.0694387,0.00221919,,0
1608307657,285295410,1.44817,-1.81688,-1.6998,0.2847,1.18459,0.240679,0.0690455,-0.0286269,0.0242694,0.012153,-0.0683136,0.00188694,,0
1608307657,287309500,1.44828,-1.81689,-1.69974,0.284748,1.18446,0.24063,0.0679665,-0.0275052,0.0223821,0.0126429,-0.0670236,0.0014701,,0
1608307657,289329023,1.44842,-1.81698,-1.6997,0.284772,1.18431,0.240654,0.0692063,-0.0278099,0.0211394,0.0132931,-0.0649135,0.00119165,,0
1608307657,291306576,1.44855,-1.81703,-1.69966,0.284759,1.18423,0.240678,0.0674975,-0.0295072,0.0198022,0.0123352,-0.0659563,0.000452135,,0
1608307657,293306872,1.44871,-1.81707,-1.69961,0.284796,1.18404,0.240666,0.0665905,-0.0312154,0.021358,0.0128757,-0.064503,0.000164754,,0
1608307657,295316825,1.44884,-1.81709,-1.69956,0.284796,1.18397,0.24063,0.0674637,-0.0317269,0.0237226,0.0128906,-0.0630208,1.4443e-05,,0
1608307657,297333796,1.44898,-1.81713,-1.69951,0.284856,1.18384,0.240606,0.0662812,-0.0297246,0.0225795,0.0149864,-0.0642441,1.40915e-07,,0
1608307657,299303716,1.44908,-1.81725,-1.69948,0.284916,1.18371,0.240606,0.0652207,-0.0286642,0.0206193,0.0150988,-0.0662431,1.37485e-09,,0
1608307657,301338132,1.44922,-1.81729,-1.69944,0.284881,1.18358,0.240654,0.0650301,-0.0287165,0.0187134,0.015264,-0.0623378,1.34139e-11,,0
1608307657,303302191,1.44939,-1.81733,-1.6994,0.284892,1.18348,0.24063,0.0648608,-0.0298262,0.0182437,0.0134069,-0.0639264,1.30874e-13,,0
1608307657,305317191,1.4495,-1.81745,-1.69936,0.28494,1.1833,0.240582,0.0650164,-0.031195,0.0196694,0.0138001,-0.0639674,1.27688e-15,,0
1608307657,307306481,1.44963,-1.81752,-1.69931,0.285012,1.18318,0.240654,0.0635229,-0.0308496,0.0203783,0.0138921,-0.0634833,1.24581e-17,,0
1608307657,309303859,1.44975,-1.81753,-1.69928,0.285,1.18308,0.240606,0.06273,-0.0291035,0.0197586,0.0151581,-0.0627371,-0.000512653,,0
1608307657,311325227,1.44987,-1.81758,-1.69924,0.285072,1.18292,0.240605,0.0622317,-0.0272113,0.0188981,0.0138843,-0.061792,-0.00265749,,0
1608307657,313310148,1.44999,-1.81766,-1.69922,0.28506,1.18275,0.240569,0.0617006,-0.0275804,0.0171028,0.0141605,-0.0613713,-0.0026025,,0
1608307657,315319341,1.4501,-1.81773,-1.69919,0.285108,1.18268,0.240641,0.0615008,-0.030296,0.0162069,0.0132875,-0.060764,-0.00163846,,0
